Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Kazakhstan",KAZ,1229.00095844501,1490.92675118432,1658.03114601521,2068.12351848204,2874.28848272999,3771.27895733845,5291.57402219435,6771.41663856631,8458.01949793626,7165.22479413309,9070.48825285747,11633.9985571927,12386.6992652963,13890.6339998972,12807.263069029,10510.7703082872
"Kenya",KEN,411.821353915941,408.36060874809,401.092371797431,441.391411736172,462.61821577443,522.776837123333,699.399738111236,840.191631882336,915.998915654065,1049.12179424341,1093.63962775736,1099.31546533279,1289.78079520061,1376.8292062766,1489.9197238099,1496.65356762256
"Kiribati",KIR,757.133436319237,696.997551205667,781.362863878399,956.830478415524,1063.87819297308,1142.33555882418,1101.45723509907,1300.75879802138,1356.64711165931,1249.30241656213,1438.08077150793,1644.40721171908,1698.91907044909,1628.64244178521,1546.88135922715,1459.14369528831
"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,12256.9935679503,11561.2483689073,13165.0657360554,14672.8574703505,16496.1200942502,19402.5032574748,21743.4770908524,24086.4114327703,21350.4286256041,19143.8516053025,23087.2256438476,25096.2638838239,25466.7605170594,27182.7343101936,29249.5752209742,28732.2310762599
"Kosovo",XKX,..,..,..,..,..,..,..,..,2965.44991493706,2847.55533886408,3009.52346490735,3540.8232856457,3410.6927269792,3704.56219927088,3902.52981984215,3520.78042080341
"Kuwait",KWT,19493.9145280203,17517.725185654,18626.7594986402,22781.1194295871,27601.4000590722,36144.9949458716,42970.6631297395,45729.8060441175,55595.4084838672,37906.1503031299,39212.6352806064,49010.320366082,51271.148649557,47762.7223166767,43239.8136517377,29315.1960719019
"Kyrgyz Republic",KGZ,279.619569260939,308.409611591149,321.727033227846,380.506432394744,433.234976590867,476.551891692624,543.110703141318,721.769526303082,966.393847373208,871.224220118553,880.038514144186,1123.8831359808,1177.97525759238,1282.43824730088,1279.77077699195,1121.08269123697
"Lao PDR",LAO,318.770922809904,320.419011071869,313.618440530675,355.651483557167,410.251318986101,467.379592722001,581.01024361377,699.04137607102,887.639734943543,936.790321410614,1127.83523605646,1363.72529043154,1566.00974499584,1815.44023790527,1984.50867013598,2125.45905698314
"Latvia",LVA,3361.64086880275,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.90238431362,9723.44690174779,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.3379393194,15007.4918561719,15742.3913381905,13786.4567953114
"Lebanon",LBN,3994.86114388889,4021.17726323273,4307.10082699491,4458.1085803754,4625.30424673265,4630.00921356158,4665.96280137358,5162.03295874841,5957.69675414263,7149.79149803501,7695.24541461262,7914.10956809875,8500.1805629531,8255.20921057153,7665.37969184142,7802.75136773923
"Lesotho",LSO,443.949928352154,412.962296184389,388.367488658909,580.937271029778,761.181038791723,850.775270912945,910.618540985505,848.023687415863,885.618057056142,866.44568963626,1104.80053785826,1265.86386667226,1205.86000258954,1141.36103810369,1165.0507051115,1113.86863173964
"Liberia",LBR,301.87646966176,303.858805600124,302.881886846333,242.449937167219,287.274691932321,290.541214909265,323.841225769427,377.951628798097,456.144699881365,452.745228889857,497.020365397034,573.526422156584,644.455576742833,717.635753333907,713.734882389203,699.662946853965
"Libya",LBY,7424.35347159139,6465.62220258422,3789.20526972462,4738.8284754506,5823.63794340523,8108.05260784367,10060.3610411464,11158.11227397,13921.8992343988,9560.80380767523,11611.3585953054,7784.13321369262,15765.4197904822,12589.5297146602,9408.75254642338,7867.51573102412
"Liechtenstein",LIE,75210.1554443606,74658.453942256,79797.5212915086,90317.7482081493,100710.620116517,105751.526939368,114652.212254762,130908.408218642,143540.573432591,126261.432093172,141466.875379198,158603.603926101,149461.70894907,173659.496528595,179467.506904176,167809.21268111
"Lithuania",LTU,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14263.9645773495
"Luxembourg",LUX,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378724,119025.057203467,112584.676270958,120000.14072986,123678.702143273,105462.012584423
"Macao SAR, China",MAC,15684.7795496765,15622.7030493852,16393.743049956,17828.9535981125,22381.9229586907,24886.5818865768,29637.7664463934,35782.8610863615,39745.7622158493,39754.9744937824,50676.3891928517,64528.3601407167,74111.6058242362,86853.4734232259,90873.6024865671,73220.6317344085
"North Macedonia",MKD,1861.89900722369,1823.02266789486,1989.13538295535,2440.47881471339,2795.89737460028,3072.67961163093,3362.97071622425,4079.39043397042,4841.25362163409,4584.71243091987,4577.68957570575,5098.09470097215,4728.31307850676,5241.05363860085,5495.73140012997,4861.55615984223
"Madagascar",MDG,285.46646330412,325.460301001383,310.929711019902,359.534384773296,277.507826538784,311.793126597148,330.52267005029,427.836329234942,522.830621850521,455.407373685484,459.375407998781,516.902539244045,504.173737790664,526.688019705349,517.136183197387,455.638034528182
"Malawi",MWI,225.952455474545,217.2404722934,431.696660975605,386.317242013575,407.588990013244,417.102263364075,443.523675665125,478.028076481469,557.519009408402,630.109154083703,688.139191185368,769.052599195882,563.061539677727,501.19717297875,534.126977149089,544.276872378699
"Malaysia",MYS,4087.56259349384,3941.12266621369,4177.10494176499,4454.52676383656,4924.33811126582,5536.83797041246,6137.15060967476,7143.99944555912,8343.30254803955,7167.87737583247,8880.14603964288,10209.3719094019,10601.5109136826,10727.6705533054,11045.5809765322,9699.58490873216
"Maldives",MDV,2209.98823138762,3028.05074796799,3069.03987217911,3539.80154726538,4060.53440515002,3789.23202385528,5010.16342385998,5746.64425772624,6743.1309608974,6719.33025725066,7158.06141101431,7409.33170427232,7447.41545439203,8222.55802191859,8872.12866368996,9434.31190964075
"Mali",MLI,263.498384233191,299.41217520987,326.966659292309,381.948546165632,427.717319738119,473.995047118814,506.911838801283,579.257140305165,676.127000487907,680.649958093456,688.327865548408,810.182556519339,753.392136831599,778.797053031814,818.430341598893,723.504204968944
"Malta",MLT,11083.0127951665,11081.0080389931,11853.1897534799,13772.220724357,15243.159006577,15866.1421544241,16723.8776809978,19485.9506144632,22205.2827489016,21083.1259174108,21798.9029323123,23155.1148403386,22526.6557801467,24769.4496027657,26753.2601254783,24921.6778983872
"Marshall Islands",MHL,2127.24070522278,2257.25470016356,2417.39210217264,2411.29135852311,2442.07954441076,2533.56460606953,2633.28659976387,2773.41870535549,2712.37364352609,2810.53309200828,3001.31982926464,3238.88731570104,3445.31540332931,3611.69964168874,3672.68093377497,3703.64905889496
"Mauritania",MRT,660.303851848479,632.214149995034,629.781909385572,711.382482153206,801.778683129563,974.657585946703,1272.08243396613,1378.21512139971,1610.23695679852,1418.94082489596,1646.13044745656,1919.45224803707,1850.38496774479,1929.77566068946,1715.38883792802,1562.72685253245
"Mauritius",MUS,3929.08173176636,3856.63074340861,4018.94889731864,4793.72247422093,5388.06251800308,5282.90005140873,5695.97531497804,6574.66352391952,8030.05242198701,7318.12640972422,8000.37643182154,9197.04299089459,9291.2363790748,9764.64402458295,10366.3551883371,9507.87133656424
"Mexico",MEX,7232.91068093609,7613.14297753247,7650.93186425866,7120.37212084792,7525.4874609367,8321.85985639121,9125.3877388645,9719.9278639964,10119.8210567984,8104.92257319862,9399.96470859669,10341.5002378026,10376.0904951074,10865.6872912453,11076.1341141975,9753.40056232226
"Micronesia, Fed. Sts.",FSM,2088.20954444136,2152.5252795941,2165.48682048718,2195.18715620947,2155.78169026723,2256.01135749054,2298.63645841833,2344.40346200197,2420.7490064763,2598.40360440538,2760.0113395546,2885.44124871393,3023.58544607879,2920.70086272777,2928.44878191958,2891.32210264749
"Moldova",MDA,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02478439773,1531.21618929808,2110.55311796059,1898.43968295549,2436.7993586401,2941.36211874234,3044.80847876248,3321.04391689154,3289.16784588695,2749.91303825395
"Monaco",MCO,81764.256804385,82410.8745091798,90152.9043838177,111308.706312219,127736.944746247,130818.950671754,143289.121309403,184626.729155692,204097.210001824,168922.740090728,161780.747483272,179369.293484024,165497.072205962,185055.487411959,195772.673042609,170338.600368097
"Mongolia",MNG,463.853881903101,512.819469988285,559.827709012681,633.946559636492,784.912071951003,986.018041110446,1322.64067552776,1625.31847328834,2134.94983256711,1718.91402182752,2660.28817572742,3793.74365423533,4402.30452253522,4422.30087597824,4211.93943483306,3919.35121410276
"Montenegro",MNE,1627.06499690495,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.40268414302,7328.79046472761,6586.39868358391,7188.86244459578,7387.87103632246,6517.18961381857
"Morocco",MAR,1492.37707519531,1500.36340332031,1590.4873046875,1936.09008789063,2177.798828125,2237.576171875,2433.21264648438,2751.42333984375,3180.17065429688,3118.1416015625,3067.85180664063,3302.453125,3164.00463867188,3377.6435546875,3430.53466796875,3139.22827148438
"Mozambique",MOZ,318.342688504828,296.28681420409,303.665687445718,328.528721315954,387.475724506116,422.642862444255,442.559054939767,491.098430155638,574.769743614101,531.026967149674,481.268196951352,605.273469969424,667.717789497342,672.203988558972,680.375300447653,594.226917756451
"Myanmar",MMR,150.407828858471,135.179705609143,131.467354134561,165.25869506597,198.376923858792,221.86590751011,246.692495457278,321.828348060028,472.260590479084,600.931617175435,765.241888636197,1086.83846738793,1161.30596207229,1195.93779969734,1238.72871010838,1224.5623682428
"Namibia",NAM,2156.09014168741,1916.25589932504,1773.43161054304,2571.98234072065,3407.85091226224,3692.75279583402,4027.96170615871,4394.51754900563,4222.3263596888,4322.62935051041,5445.42006302741,5873.05938103204,6017.17848780818,5463.03136620996,5544.1038127905,4965.67282931154
"Nauru",NRU,..,..,..,..,..,..,..,..,..,..,4644.35527446884,6328.0997350125,9675.95926383597,8825.97522077303,9063.00364136768,7587.25148547245
"Nepal",NPL,223.711891850609,240.705159164552,238.861254119722,246.48583783973,279.724200317908,309.31042005501,341.028140039374,386.529586362442,466.693379122712,475.63597612014,589.165434913038,791.225576713285,794.092559333496,809.384457748037,827.744704916142,882.307663457577
"Netherlands",NLD,26214.498549887,26896.5481111196,29343.2449960602,35750.9746630269,40436.6182310407,41994.7135305232,44900.9381441374,51799.2085521047,57879.9437553916,52722.2130568997,50999.7451168891,54230.3129029856,50070.1416045904,52198.8975607458,52900.5374153222,45193.4032187971
"New Caledonia",NCL,16039.169170899,15174.2784312588,16885.8944039275,21817.3151125339,25770.5310800326,26861.6984352454,29604.0526339101,36864.857626378,37353.7372976145,35391.087865504,37494.8951551029,40697.6529400538,37294.0228133373,38503.2538471888,39675.5663122926,32428.5721129183
"New Zealand",NZL,13641.0178601057,13882.8665113182,16874.1874918196,21913.7081719961,25420.3372939324,27751.0654708859,26654.5932018985,32479.9817381467,31252.9625640673,28209.3623271229,33676.7741239925,38387.6270784076,39973.3807587223,42976.6495882584,44572.8987536626,38630.7265886928
"Nicaragua",NIC,996.89785199474,1025.10850978461,993.38411432576,999.885953957977,1075.99856237763,1158.88132263158,1223.08314801605,1323.8390540045,1493.90482138796,1438.096625196,1495.73377659921,1644.80150938502,1746.42128913138,1794.78256608089,1913.52132128269,2025.32726145896
"Niger",NER,192.87772578084,203.526488796105,223.352393023818,263.091231737437,281.325360056494,316.365647830517,331.103768040414,384.718345101102,472.178426897395,458.421889902541,471.612687756478,507.602495605198,525.047284446867,548.157849006161,560.754475310886,481.111301119154
"Nigeria",NGA,565.305992623438,586.833061680748,733.538161512973,786.802409334717,992.745280113547,1250.40667526077,1652.15369043056,1876.41277665632,2227.78995171265,1883.88734830887,2280.11197852503,2504.87827884434,2728.02268335423,2976.75673612767,3200.95314600431,2679.55476480921
"Northern Mariana Islands",MNP,..,..,16640.3151810477,16603.4600592311,16829.3972015911,15371.2423035132,14986.3760217984,14877.0816812054,15641.657782516,13933.6791923724,14772.4961635883,13880.4265041889,14247.7893007888,14806.0067892829,16044.4307312558,17665.1007493109
"Norway",NOR,38178.0561473638,38602.0944054332,43170.6716286708,50250.2115333175,57768.412430384,67047.1704558264,74434.1128098681,85502.7539315067,97503.5407803783,80347.1441583813,88163.2085931423,101221.813476644,102175.919298374,103553.840134417,97666.6951838749,74809.9658049898
"Oman",OMN,8321.39386651557,8191.51283162468,8380.03895178727,8896.90253020963,10030.4444262065,12357.7013911873,14533.7294232494,16151.275839059,22974.2773504319,17937.9795676859,22552.1990071233,24166.0963053624,24722.6388245874,23563.9405992228,23121.2063768559,18777.4330589162
"Pakistan",PAK,531.306496052198,499.218306168163,489.425527180022,549.87037697581,631.471170778428,688.500587937743,770.843339358325,837.631537927295,914.731489303734,884.44101417044,911.089996122843,1075.45102015496,1109.67873521456,1126.04077606401,1173.39230924409,1282.44302583998
"Palau",PLW,7416.48078677887,7913.45067581198,8220.48763286484,7744.6277665996,8297.89521273924,9603.79708537139,9805.92282990978,10270.4585355778,10380.2690817715,9960.84138956762,10029.28802589,10795.5646929825,11835.3839295665,12418.8261724235,13580.0067430883,15761.3633809149
"Panama",PAN,4099.00653989315,4084.2585357057,4163.52195937827,4304.10697986678,4629.02931602921,4953.12997978141,5385.56424337546,6205.82157550354,7197.11078610101,7618.43845900774,8124.55830734871,9403.43990821634,10767.2931788172,11932.2862205866,12837.2479584282,13669.5594424097
"Papua New Guinea",PNG,639.279199918609,540.673889592354,509.030491857518,580.59816717438,624.03532132549,748.735073405033,1245.47426268104,1379.12707100644,1635.03936399545,1578.96843728827,1879.24044384288,2303.82666052645,2653.09235802432,2578.49864720758,2742.25004998231,2502.07374624489
"Paraguay",PRY,1728.34074341006,1630.1908460827,1361.24928059287,1436.76490433294,1776.93225816866,1960.51476554933,2426.41709770871,3194.26298162817,4360.42910071309,3920.18607347104,4702.91576988272,5772.99550988836,5621.24402638513,6435.82655022784,6629.4265185753,5861.38972416093
"Peru",PER,1941.318259717,1925.97942030475,2003.97108061855,2126.13782387391,2393.66589710452,2702.23770075461,3123.32015935927,3572.36358879114,4184.88598248749,4164.97048299155,5047.2046433225,5826.83230656078,6475.71941703429,6697.18768268879,6614.83049889676,6180.11879937394
"Philippines",PHL,1073.26443619332,991.147982051369,1037.17479446569,1049.38648817817,1122.85552849997,1245.28659123518,1452.22141963138,1741.60350474062,1990.35614640542,1893.28162262767,2201.77681934472,2431.19996489492,2671.77753848888,2847.56795417743,2935.9285781194,2974.29692047629
"Poland",POL,4501.47996121234,4991.24435799511,5207.12887879142,5701.63886301914,6681.31035976437,8021.54706395971,9035.53178753546,11254.3140875349,13995.7830962135,11525.9019684428,12504.2501856093,13776.389395702,13010.7569185983,13558.3425613478,14181.9501803099,12560.051419682
"Portugal",PRT,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22520.642312405,23217.2954965209,20563.7136012629,21653.1959752226,22103.7009703317,19250.1065376852
"Puerto Rico",PRI,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29763.4883013861
"Qatar",QAT,27494.7713320186,25836.2707926738,27151.032498866,31440.2207124561,40792.2764702117,52468.4456475056,59978.86120736,64706.9899026035,79811.5977371757,60733.9817002272,73021.3097525035,92992.9971307452,98041.3622380894,97630.8255152088,93126.1494633822,66984.9102002396
"Romania",ROU,1659.92898538553,1825.19288905511,2119.85509684554,2679.40619290752,3494.99074296985,4618.00324387028,5757.53058978343,8360.33775916596,10435.2165994087,8548.04859012993,8397.80917311457,9560.15838000631,8930.72991164974,9497.20742687855,10031.3421526698,8976.95523628605
"Russian Federation",RUS,1771.59411621094,2100.3525390625,2377.52954101563,2975.123046875,4102.36474609375,5323.455078125,6920.19970703125,9101.2392578125,11635.2841796875,8562.82421875,10674.990234375,14311.064453125,15420.8583984375,15974.623046875,14095.646484375,9313.021484375
"Rwanda",RWA,255.088225982301,239.124819785134,234.813747414194,249.555009872974,270.303031640811,325.024223691279,358.110853735226,427.419901790664,529.524269958173,564.97187526949,594.109511793169,650.936181967024,706.139033962179,704.423523628556,724.728681179813,733.822850390664
"Samoa",WSM,1406.76568300557,1435.3451812614,1509.88661537285,1778.84200032418,2168.02795253135,2527.76283841797,2639.80566895345,3011.10080866752,3344.05455878019,3250.95309678248,3494.39528991814,3789.62647754408,3902.31216383906,3989.8982485629,3948.7287814226,4048.46705675448
"San Marino",SMR,37473.7869829611,39415.1629432165,41770.1466183714,51198.4252583966,59249.6476815729,60520.7920361111,63692.6167681957,71970.0587250442,77962.1439875871,66200.6729727817,59516.3233991396,55815.2852608873,48433.5702997669,50435.367329687,50133.6065241633,42281.8112547926
"Sao Tome and Principe",STP,..,519.295573207461,568.409673438844,663.920640230077,726.597728478282,843.95508462772,861.518236935832,878.135469920286,1080.55659219495,1054.41609083662,1079.68965436787,1244.27162469378,1319.90083269011,1551.19290457442,1754.6004708083,1571.4985399244
"Saudi Arabia",SAU,8795.26059641872,8337.32272366096,8380.95929551377,9321.80387371676,10935.0165899837,13462.7630489265,14848.6020580308,15756.193622653,18944.8573494363,15064.6312806896,17958.9478313331,22441.571143891,24069.2033148131,23945.5123106892,23862.8011860096,20442.3660631613
"Senegal",SEN,619.642123497551,654.840727133287,688.187480033309,840.358253787072,941.873791947815,1003.18719369279,1038.57909218166,1210.1674966254,1419.53090186872,1323.9712249327,1286.60496589073,1383.53911732143,1334.72591407482,1391.53219002002,1417.09498783186,1238.12639982031
"Serbia",SRB,914.785719885861,1727.2822281985,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05618640595,5588.9794435877
"Seychelles",SYC,8063.65547617017,8153.29910096517,8864.16865577492,9070.28516738994,10827.671636033,11802.1118276833,12782.9946646106,12669.3035428971,11265.4372893567,9748.95551779125,10938.1530897824,12113.8818128032,12342.5100888728,14729.6270299959,15188.1742779408,14894.4857827096
"Sierra Leone",SLE,138.713941615327,221.2950856188,240.507519306305,255.972618578875,258.473168803963,286.285955827384,320.514389166159,358.077339528895,402.553445968448,386.433868490557,400.540693364957,443.451831975014,558.179774712445,706.452665201504,702.33860325433,581.293411814954
"Singapore",SGP,23852.8343394594,21699.7475424438,22159.8332458207,23730.3794651032,27608.074568778,29961.3082806236,33768.4457393726,39432.8947414593,40008.5767618076,38926.8131057113,47236.6715371242,53891.4622883041,55547.5462532391,56967.4257940383,57564.8023114977,55645.6068614606
"Sint Maarten (Dutch part)",SXM,..,..,..,..,..,..,..,..,..,..,..,27997.2898302635,28460.3326151186,27942.8805401415,33043.6883812669,32274.8905524359
"Slovak Republic",SVK,5426.62428119306,5722.1681828083,6564.69631373665,8731.93736824381,10691.4465495259,11690.1134689407,13170.7849804675,16106.0604446695,18753.5849413816,16597.2084581361,16908.847956488,18509.7402157542,17498.3539002594,18276.0095516548,18719.9881409368,16390.8821748507
"Slovenia",SVN,10201.3035366727,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23817.8867320201,27595.5999653992,24792.1279805504,23532.4808545474,25128.0150431306,22641.805122503,23503.2824850257,24247.1733184079,20890.1664304173
"Solomon Islands",SLB,976.428300931315,929.866498514724,768.49483894657,905.582194454692,991.988563562511,1145.86655032953,1250.953787206,1377.86200603136,1504.52755943292,1526.15997089155,1661.99781377727,1921.35634463639,2087.63766215129,2208.08525325958,2235.7335956261,2134.80542436874
"Somalia",SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,356.117903406242,377.557387161667,387.607994416701
"South Africa",ZAF,3241.66124034865,2867.47255222291,2708.42341883274,4095.68360999415,5268.27898399793,5893.18676697246,6139.58146655445,6662.06278541847,6251.87717465472,6444.18672009771,8059.56284101092,8737.04111019993,8173.8691381716,7441.23085399675,6965.1378973693,6204.92990145846
"South Sudan",SSD,..,..,..,..,..,..,..,..,1653.04153713909,1325.2750772158,1503.13388901082,1455.35840718862,1114.92372260191,1659.14078728478,1245.14931107226,1071.77776475545
"Spain",ESP,14749.6874248766,15369.0011599444,17106.686576658,21510.8362454011,24907.0008505856,26429.1509449319,28389.0785799873,32591.3503065871,35510.7222312701,32169.5028548583,30532.4805081663,31677.9003083654,28322.9465923276,29077.1820557566,29513.65118004,25754.36102944
"Sri Lanka",LKA,869.753488572239,832.427319625871,865.302139114132,978.168645643624,1060.1369431645,1240.51831220036,1423.19062298397,1611.17558237567,2007.02666020999,2053.76644489907,2836.97409785065,3248.04021482869,3351.89248871965,3643.83244853816,3885.62360951803,3990.3531233888
"St. Kitts and Nevis",KNA,9275.98974602226,9973.5534513591,10398.5252825083,10119.7447797779,10882.3529411765,11711.1547074094,13747.8093359819,14660.9632071719,16491.8850906212,16374.256885994,16427.6210053903,17571.984460028,17293.8060527894,18315.914675326,19945.3926713338,20025.8848511621
"St. Lucia",LCA,5846.97550214791,5558.06937116326,5562.45712272635,6055.96795652424,6494.60034867886,6866.09238723686,7618.90541950613,7975.79254059155,8528.68208470429,8259.32233799025,8672.12899856887,9110.75181022028,9231.6618274891,9542.71357425779,10007.1868852904,10290.3504792779
"St. Martin (French part)",MAF,..,..,..,..,..,..,..,..,..,..,..,21344.5903157264,..,..,21920.0180458218,..
"St. Vincent and the Grenadines",VCT,3760.08045686378,4066.07063765132,4299.37286779949,4500.92733395418,4883.31366497216,5176.12814656807,5775.0917474952,6439.00839769966,6641.49587783512,6503.09777184322,6590.98957888616,6566.482713176,6754.37018395671,7117.55476276649,7210.61654857376,7386.73748424022
"Sudan",SDN,378.157501220703,471.372772216797,529.451904296875,607.006225585938,737.122802734375,945.689575195313,1179.89819335938,1500.67309570313,1585.58251953125,1382.62133789063,1706.41491699219,1982.81652832031,1797.40075683594,1834.56115722656,2076.0009765625,2226.40942382813
"Suriname",SUR,1978.44661083547,1711.71446057638,2206.27290975194,2529.25942161,2906.72527754218,3474.12075667224,5031.15846462469,5562.33406798787,6616.8151257419,7176.85765780579,7999.50836563277,8009.25230244723,8922.95618613502,9124.54109297075,9199.17789329145,8907.8381273582
"Eswatini",SWZ,1686.65745124879,1481.16308195353,1362.97061065809,2075.56162119551,2599.15214954166,2964.9723311003,3053.93249561727,3200.51257139291,3022.45605552688,3270.13770013331,4035.53450204593,4360.95988797881,4396.57932040158,4111.12835304282,3928.52291126341,3583.31129031343
"Sweden",SWE,29624.7698677482,27247.7632078564,29899.1236012538,37321.7786737336,42821.750835144,43437.1309285673,46593.2916773864,53700.2436933091,56152.5594398572,46946.8427075849,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322
"Switzerland",CHE,38864.0438950021,39638.4387853866,42458.5341569947,49337.5468934732,54659.6403000107,56243.947298687,59008.993014024,64991.005147337,74175.8776377701,71565.569975492,76531.3729407691,90476.7589651577,85836.2076767359,87304.3305813557,88724.9909402638,83806.4476003837
"Syrian Arab Republic",SYR,4941.85259705136,5187.20610747836,5276.0647125394,5433.6422739539,6241.05823212955,7221.64388308259,7914.77149445229,8695.84446115791,10155.9736670317,10288.1490473974,11304.644927596,2971.2824338307,1910.60452580833,993.739883114507,1071.23420366067,857.497867522093
"Tajikistan",TJK,137.18190923442,168.638593305353,186.663375964207,233.09408700171,305.266043546743,333.713938442218,401.02682930627,517.434872519161,704.650178811389,666.721290560074,740.276191250251,837.881495175747,959.360217500231,1038.32071675482,1094.43012404924,970.362599670694
"Tanzania",TZA,399.451141357422,394.730773925781,400.427551269531,419.772369384766,447.513336181641,480.275634765625,473.367980957031,539.122314453125,671.573608398438,681.243713378906,730.813293457031,768.933471679688,854.543212890625,955.3212890625,1012.98474121094,929.107238769531
"Thailand",THA,2004.10704225596,1889.97141079834,2091.17888689558,2350.84551471481,2647.2607380685,2876.24575803293,3343.78593219363,3934.69095574016,4327.79751701197,4154.18743212391,4996.37209760091,5396.64352674112,5748.63278226959,6041.13401347979,5822.37772319938,5708.79414662172
"Timor-Leste",TLS,417.924199644793,534.650577099018,516.146185464783,529.219797544245,465.929942102921,476.918807444035,456.285467802977,532.485417349283,621.711840747942,682.172795014734,810.141609538386,936.598363307025,1019.96491092367,1201.42360886915,1221.53422853912,1322.30088745104
"Togo",TGO,404.822074317398,391.516018406786,439.12754644759,530.392005560719,551.847677718267,542.817805935672,544.005516680858,598.30659871602,725.854445848185,717.677304981008,709.1406700804,779.763519741879,759.895972175124,826.428607280639,853.007813755102,760.242911612052
"Tonga",TON,1996.51507828251,1754.84228663054,1760.66721758808,1937.04263146788,2195.98593871565,2478.42712154743,2751.96001692789,2799.36877741391,3221.07969929207,2915.4945782043,3416.11043175806,3852.14378759566,4378.57281498059,4208.18868562018,4125.4260282984,4117.93037018511
"Trinidad and Tobago",TTO,6120.94594259561,6592.75901987842,6692.82220628407,8352.46315761855,9756.51327851947,11673.8587533304,13340.916273498,15627.2868179082,20011.1482740497,13682.76361003,15711.5381692036,17910.317182181,18961.2335898402,19821.528649641,20327.9834550529,18389.5310289802
"Tunisia",TUN,2170.50814294017,2207.66068786409,2292.48316780123,2693.19591764946,3029.84957940681,3106.57583186644,3279.10281991951,3678.06152258903,4200.17378015743,4029.46120631103,4241.01190951928,4361.94808936698,4233.91715763666,4308.33742099708,4398.63869540854,3960.92484913663
"Turkiye",TUR,4278.26653426387,3100.45878842391,3640.76182988006,4704.7720095841,6031.79030954214,7369.43129503434,8003.81217666429,9668.39944310804,10802.6004780341,8989.73588316765,10614.9845699013,11308.3717351206,11697.4743620805,12507.8031578864,12020.349659273,10851.9201069804
"Turkmenistan",TKM,635.714311781872,762.61063281821,949.576372669379,1256.03186702755,1418.80626559546,1658.67277890821,2074.40738939883,2520.28502555268,3778.6685390822,3901.67028309872,4286.88050515414,5453.15500459414,6441.88661774322,7049.79750519535,7685.50985852327,6208.2966545016
"Turks and Caicos Islands",TCA,..,18323.8737358259,17803.0828235751,18848.7786926722,21233.9323975688,24115.2656803501,28728.5697230181,29446.0826861581,31459.5434322807,24602.9110248067,23103.9426764449,23649.7144340602,22666.4069075154,22451.5687325118,24040.8746605688,25783.2941047676
"Tuvalu",TUV,1564.01519486158,1451.48411971201,1752.80228647121,2012.44682755197,2328.49214547143,2311.3371655016,2402.4793091172,2803.24729428031,3103.03990905207,2697.63529295675,3043.16532255235,3663.2662938376,3624.98417388766,3536.90117547358,3556.37878915785,3384.38253416751
"Uganda",UGA,257.829605739453,235.852974855859,241.86893022857,250.690588357599,292.472665611955,330.60285429056,346.768462407263,401.709187704745,473.302833574496,799.929632084631,824.737671173843,837.095884319153,796.711139328563,819.757867445612,897.509728519811,864.180059367602
"Ukraine",UKR,658.344604492188,807.801940917969,911.906860351563,1087.78796386719,1416.60375976563,1894.46008300781,2391.32397460938,3197.93432617188,4066.53125,2639.3779296875,3078.41479492188,3704.84228515625,4004.78979492188,4187.73974609375,3104.65380859375,2124.66259765625
"United Arab Emirates",ARE,31855.5006047175,29909.0094348435,30221.9669995136,32607.3729348287,37017.736365469,42190.5543794633,45339.5851165809,43918.3801694265,45140.7690772438,31722.5887637992,34165.9133053315,40893.0233597739,44386.7860798374,45729.607675743,46865.9645976866,41525.1389043587
